episode_id,status,steps_taken,target_reached,goal_status,final_distance,initial_distance,distance_improvement,normalized_improvement,distance_improvement_percentage,efficiency_metric,path_length,path_efficiency,avg_velocity,max_velocity,avg_vfe,avg_efe,avg_suitability,min_suitability,avg_model_confidence,collisions,collisions_per_meter,max_obstacle_count,avg_obstacle_count,min_obstacle_distance,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,avg_planning_time_ms,max_planning_time_ms,duration_seconds,avg_step_time,timestamp_completed,stuck_detected,oscillation_detected,airsim_crash
21,success,7,True,success,1.1837743636982512,29.878979133706626,28.69520477000837,0.960381030476278,96.0381030476278,0.1371972900680396,26.620531268455657,1.1224035625882534,0.9425827899887906,1.2150193754849443,245.88614811853463,-253.869595208,0.0,0.0,0.0,0,0.0,7,1.4285714285714286,7.432318962379742,0,0,0.0,0.0,5.099569048200335,6.5174102783203125,22.23508310317993,3.1764404433114186,1748281519.3779457,False,False,False
22,success,22,True,success,1.3265358932998537,79.19824674291806,77.87171084961821,0.9832504386415792,98.32504386415792,0.0446932017564354,77.73855479946754,1.018776936967968,0.9041710066901888,1.24893740130071,141.5497565814753,-148.993711094854,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.287658084522594,12.53032684326172,74.24963998794556,3.374983635815707,1748281599.0670905,False,False,False
23,success,15,True,success,1.1214556054548408,46.48699850926849,45.36554290381365,0.9758759300144696,97.58759300144696,0.0650583953342979,54.58673661164437,0.8516171032534658,0.8370853317320284,1.25441707653654,204.71880003524436,-212.37901764534672,0.0,0.0,0.0,1,0.0183194684656543,5,0.4,8.62337166174901,2,2,13.333333333333334,13.333333333333334,5.586894353230794,9.028911590576172,41.69785380363464,2.7798569202423096,1748281665.9115188,False,False,False
24,success,10,True,success,1.3097708774391608,37.02437682429886,35.7146059468597,0.9646240939137274,96.46240939137274,0.0964624093913727,36.267391133713886,1.0208723502551935,0.6851822591671873,1.1174299764003837,224.4879484520829,-232.16987148779927,0.0,0.0,0.0,0,0.0,2,0.2,7.576142620305493,1,1,10.0,10.0,5.325531959533691,10.220050811767578,45.155253648757935,4.515525364875794,1748281716.5118012,False,False,False
25,success,17,True,success,1.064417530370792,61.574003677107456,60.509586146736666,0.9827131992918218,98.27131992918218,0.0578066587818718,61.89950735666689,0.994741417283277,0.6894227273398826,1.2540840911759354,180.47287490943543,-188.13608664455467,0.0,0.0,0.0,1,0.0161552174274662,0,0.0,inf,2,2,11.76470588235294,11.76470588235294,5.263118182911592,9.793519973754885,39.16777729988098,2.303986899992999,1748281795.842199,False,False,False
26,success,18,True,success,1.319395017512746,52.173389977580754,50.85399496006801,0.974711341968009,97.4711341968009,0.0541506301093338,63.83872515928557,0.8172686695638368,0.6687461036845062,1.2656156813564243,189.72843846735688,-197.19219315718976,0.0,0.0,0.0,2,0.0313289464194303,3,0.1666666666666666,7.466107214826097,3,3,16.666666666666664,16.666666666666664,5.283329221937391,9.011268615722656,32.14446568489075,1.785803649160597,1748281890.1261342,False,False,False
27,success,6,True,success,0.611558822351831,24.627840925611917,24.01628210326008,0.9751679887733952,97.51679887733953,0.1625279981288992,23.088183703421397,1.0666859395250896,0.6791311088530758,1.0375467192662906,259.7437285638625,-267.92253175991993,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,8.487184842427572,21.58474922180176,22.02744150161743,3.671240250269572,1748281917.5959814,False,False,False
28,success,9,True,success,1.3096662186043144,37.45206281890583,36.14239660030152,0.9650308655911152,96.50308655911152,0.1072256517323461,37.2897439010045,1.004352910503549,0.7508361322485704,1.041887744846056,256.2099332518559,-264.91445634282337,0.0,0.0,0.0,0,0.0,4,0.4444444444444444,9.112716564725636,0,0,0.0,0.0,5.1828490363227,8.006095886230469,32.96998643875122,3.6633318265279136,1748281956.006745,False,False,False
29,success,7,True,success,1.4613039549179907,29.72278990455079,28.2614859496328,0.9508355723130064,95.08355723130065,0.1358336531875723,27.2484174278508,1.090807933460786,0.5584906097278698,0.8647017340340816,252.90905239782856,-261.08694199637404,0.0,0.0,0.0,0,0.0,6,1.7142857142857142,10.760426740418064,0,0,0.0,0.0,5.005598068237305,6.9789886474609375,23.88835310935974,3.412621872765677,1748281985.346381,False,False,False
30,success,32,True,success,1.1557708872380683,90.62692267546235,89.47115178822429,0.9872469366373952,98.72469366373952,0.0308514667699186,107.73888962597525,0.8411718645892997,0.7323225874980976,1.26128527147568,139.61172435029542,-147.09591923338053,0.0,0.0,0.0,5,0.0464084975941178,9,0.3125,7.448208884203968,6,6,18.75,18.75,5.554579198360443,10.526180267333984,16.131582021713257,0.5041119381785393,1748282160.68506,False,False,False
31,success,17,True,success,1.1393353911289112,59.00309204111755,57.86375664998864,0.9806902426344888,98.06902426344888,0.0576876613314405,60.03758760122763,0.9827692017377306,0.6731950589239784,1.2580161689052518,178.2508148924887,-185.68628067411905,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.19721648272346,9.721040725708008,69.81324648857117,4.106661558151245,1748282235.9436336,False,False,False
32,success,35,True,success,0.9770001276577126,94.4510666876436,93.47406655998589,0.9896560180639492,98.96560180639491,0.0282758862303985,122.14517732249404,0.7732688981920994,0.6963349184738804,1.2682009177586282,128.42573635784342,-135.77668524618008,0.0,0.0,0.0,3,0.0245609369584788,4,0.1714285714285714,8.621307368670049,6,6,17.142857142857142,17.142857142857142,6.3332012721470425,29.550552368164062,33.68279504776001,0.9623655727931432,1748282409.4590876,False,False,False
33,success,6,True,success,1.3469953376376989,26.81560266428332,25.468607326645618,0.9497682243244224,94.97682243244223,0.1582947040540704,23.835612829331275,1.1250225809711496,0.7508655970060065,1.1114836684495548,262.30941182570626,-270.64269347065783,0.0,0.0,0.0,0,0.0,3,0.5,9.073408078180956,0,0,0.0,0.0,4.921952883402507,6.007909774780273,21.15303659439087,3.525506099065145,1748282436.069279,False,False,False
34,stuck,11,False,partial,8.683363754582563,40.350734328378685,31.66737057379612,0.7848028319902086,78.48028319902086,0.0713457119991098,42.50242827829851,0.9493747995801344,0.8441456968943609,2.037218301503747,232.8891302525801,-241.00844713437863,0.0,0.0,0.0,1,0.023528067465985,9,1.4545454545454546,8.815905388932688,2,2,18.181818181818183,18.181818181818183,5.344694310968572,9.095907211303713,9.870615482330322,0.8973286802118475,1748282497.162853,True,False,False
35,success,18,True,success,0.9090332264551454,58.1534200825252,57.24438685607005,0.984368361737536,98.4368361737536,0.0546871312076408,64.1544663951165,0.9064594150681282,0.6640211681980447,1.2356220380994958,171.54442809957538,-179.04735676946223,0.0,0.0,0.0,1,0.0155873792767781,6,0.3888888888888889,18.9436835064258,2,2,11.11111111111111,11.11111111111111,5.291965272691515,10.550260543823242,74.23662281036377,4.124256822797987,1748282586.027371,False,False,False
36,success,17,True,success,1.4980569046103946,56.7517062488975,55.25364934428711,0.9736033151489696,97.36033151489696,0.057270783244057,61.9727582219634,0.9157524673282084,0.717416176435337,1.2494125062349777,183.8747382392427,-191.5502676564635,0.0,0.0,0.0,1,0.0161361222041848,6,1.4705882352941178,15.550146739846468,2,2,11.76470588235294,11.76470588235294,5.646579405840705,8.527994155883789,53.79649066925049,3.164499451132382,1748282668.4314682,False,False,False
37,success,10,True,success,1.0099080150416169,32.74365456847205,31.73374655343044,0.9691571381279463,96.91571381279464,0.0969157138127946,35.91899955702888,0.9115970648482205,0.6880171588160695,1.2529307720913414,226.4138034171077,-233.9619892007459,0.0,0.0,0.0,1,0.0278404190632395,1,0.1,8.584014407918698,2,2,20.0,20.0,5.000758171081543,6.526947021484375,36.5095362663269,3.6509536266326905,1748282722.511835,False,False,False
38,success,20,True,success,0.4134944544951521,71.4907045716043,71.07721011710915,0.9942161088357858,99.42161088357858,0.0497108054417892,69.55144854320721,1.0278823240783024,0.8165246850092724,1.2449911780899257,155.14637838144847,-162.49965684394195,0.0,0.0,0.0,0,0.0,0,0.0,inf,1,1,5.0,5.0,5.693471431732178,10.869026184082031,73.57982206344604,3.678991103172302,1748282801.545489,False,False,False
39,success,12,True,success,1.0697550298275391,39.99220323179336,38.92244820196581,0.9732509103430166,97.32509103430166,0.0811042425285847,42.73288500227002,0.93586480832429,0.6158203083851502,1.2798224280598651,211.7958418956534,-219.2815014289683,0.0,0.0,0.0,1,0.0234011815478145,7,2.1666666666666665,15.377502946637776,2,2,16.666666666666664,16.666666666666664,5.827784538269043,9.023666381835938,37.12000465393066,3.0933337211608887,1748282862.51044,False,False,False
40,success,17,True,success,1.4031313509232644,56.9657767313494,55.56264538042613,0.975368871778218,97.5368871778218,0.0573746395163657,61.3132528240556,0.9290940230298708,0.6531572852373051,1.2424479486499207,182.55772388655564,-190.1548461466368,0.0,0.0,0.0,1,0.016309687611414,7,1.4705882352941178,9.114283589046371,2,2,11.76470588235294,11.76470588235294,5.376619451186237,8.695602416992188,52.86709451675415,3.1098290892208325,1748282944.454964,False,False,False
41,success,9,True,success,1.450522498419577,37.05492505316864,35.60440255474906,0.9608547987524388,96.08547987524388,0.1067616443058265,36.3020838549119,1.0207382364402444,0.8183912216327438,1.242763949499235,246.9967974520281,-255.4733442030946,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.858209398057726,9.519577026367188,34.42878603935242,3.825420671039157,1748282984.343097,False,False,False
42,success,8,True,success,1.2210947394478604,31.4578238725398,30.23672913309194,0.9611831147508656,96.11831147508654,0.1201478893438581,29.355692885364046,1.071608971908267,0.9337180835095622,1.127635220743671,238.06185704301788,-245.8491660558194,0.0,0.0,0.0,0,0.0,0,0.0,inf,1,1,12.5,12.5,4.829496145248413,6.01959228515625,27.75510144233704,3.469387680292129,1748283017.5750685,False,False,False
43,success,19,True,success,0.8745986149931626,66.86678699270985,65.99218837771669,0.9869202835319646,98.69202835319646,0.0519431728174718,69.03188781775368,0.9686362217014872,0.6791821224163016,1.2476064475033566,175.4805749407778,-183.1843404218452,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.46499302512721,10.518312454223633,80.78545761108398,4.251866190057052,1748283103.8173456,False,False,False
44,success,17,True,success,1.4229782421475097,46.756500916804114,45.33352267465661,0.9695661947698038,96.95661947698038,0.0570333055746943,59.58319696160896,0.7847262869585627,0.7028607160295485,1.3277874545354074,201.72539969151143,-209.21216679213896,0.0,0.0,0.0,1,0.0167832551959963,8,1.3529411764705883,15.422498287569436,2,2,11.76470588235294,11.76470588235294,5.617239895988913,10.004043579101562,56.13411617279053,3.3020068336935604,1748283198.044093,False,False,False
45,success,18,True,success,0.889443281808864,58.959440943975,58.06999766216613,0.9849143196141558,98.49143196141556,0.0547174622007864,66.48313133836305,0.886833092200538,0.72238528320027,1.2442728236730851,182.99928923010893,-190.77778390086945,0.0,0.0,0.0,1,0.0150414094503242,9,2.333333333333333,7.583598762406964,2,2,11.11111111111111,11.11111111111111,4.966033829583062,10.150432586669922,60.20854163169861,3.344918979538812,1748283287.401672,False,False,False
46,success,29,True,success,0.5644573502009801,85.43508185201084,84.87062450180986,0.9933931432151172,99.33931432151172,0.034254935972935,103.02044464715316,0.8293022044762813,0.7411768154965347,1.2435043289771546,131.08416889699313,-138.60023883364244,0.0,0.0,0.0,2,0.0194136222848778,0,0.0,inf,4,4,13.79310344827586,13.79310344827586,6.368785068906587,26.61395072937012,82.17474961280823,2.833612055614077,1748283429.766086,False,False,False
47,success,27,True,success,1.3088096505245284,91.53063745564664,90.22182780512212,0.9857008572549412,98.57008572549412,0.0365074391575904,94.66096952236546,0.9669311218497586,0.8656496413892618,1.271754874977398,118.93532950176863,-126.32757973923027,0.0,0.0,0.0,1,0.0105640160358143,4,0.1851851851851851,7.603023268026679,2,2,7.4074074074074066,7.4074074074074066,5.365980996025933,8.55875015258789,79.57588768005371,2.9472550992612487,1748283540.4331276,False,False,False
48,success,15,True,success,1.4218834291586968,44.65170393828856,43.22982050912986,0.968156121631465,96.8156121631465,0.0645437414420976,54.978296858238416,0.8121696467502988,0.7302794886323535,1.2648937197790826,202.80218813789844,-210.51332901091376,0.0,0.0,0.0,1,0.0181889956063662,5,0.6666666666666666,7.510955706497642,2,2,13.333333333333334,13.333333333333334,5.5057525634765625,9.031534194946287,49.96423697471619,3.330949131647746,1748283615.3829148,False,False,False
49,success,22,True,success,1.2240810830026767,80.08310531993054,78.85902423692787,0.9847148649129864,98.47148649129863,0.0447597665869539,77.48846210672939,1.0334842522700658,0.9468880342739568,1.2562498704561145,139.30081783503334,-146.71944735932203,0.0,0.0,0.0,0,0.0,1,0.0454545454545454,18.56651628048712,0,0,0.0,0.0,5.307804454456676,8.025407791137695,73.85261750221252,3.3569371591914785,1748283694.702729,False,False,False
50,success,21,True,success,1.0432354722954826,61.02728434560992,59.98404887331444,0.9829054252785128,98.29054252785129,0.0468050202513577,75.29752380349117,0.8104819556201712,0.6400224936172572,1.3191992191497326,188.7411853414827,-196.390490777628,0.0,0.0,0.0,2,0.0265612984195805,3,0.1428571428571428,16.535430939434843,3,3,14.285714285714285,14.285714285714285,5.792333966209775,11.533021926879885,53.16092538833618,2.531472637539818,1748283823.8302193,False,False,False
51,timeout,64,False,partial,2.097077432061609,29.744683672268422,27.647606240206816,0.9294974034631688,92.94974034631689,0.014523396929112,136.15827802421586,0.2184566675187997,0.1389949559979095,1.2536630696886808,263.3986785464785,-271.62830914436483,0.0,0.0,0.0,32,0.2350205985588975,6,0.203125,7.491019787116496,56,56,87.5,87.5,5.1046498119831085,10.523796081542969,256.6277997493744,4.009809371083975,1748284615.6063895,False,False,False
52,success,7,True,success,0.7084711874479802,29.118921789169622,28.41045060172164,0.9756697314351974,97.56697314351976,0.1393813902050282,27.226830885147155,1.0694936150301153,0.805729157956908,1.1446959306174749,252.3574570825189,-260.52319828694607,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,6.189141954694476,11.757135391235352,24.04874539375305,3.435535056250436,1748284645.1332483,False,False,False
53,success,7,True,success,0.5394284842381978,26.5741483763214,26.034719892083203,0.9797010057820386,97.97010057820384,0.1399572865402912,26.396890820597942,1.0067150922026444,1.03605857297805,1.2752186436297055,252.28964051914727,-260.3042560258904,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.834686006818499,6.605386734008789,24.053321599960327,3.436188799994333,1748284674.6626904,False,False,False
54,stuck,14,False,partial,20.639324354879303,54.59604058761601,33.95671623273671,0.6219629824298851,62.19629824298851,0.0444259273164203,47.3450709093724,1.1531515221959086,0.7037767777069828,2.0463935076132773,165.94649019978274,-173.07966135830634,0.0,0.0,0.0,2,0.0422430458247361,10,2.357142857142857,8.83466141061638,3,3,21.428571428571427,21.428571428571427,5.770189421517508,11.018037796020508,9.711282014846802,0.6936630010604858,1748284764.5788572,True,False,False
55,success,15,True,success,1.1448967919153892,60.3209979780859,59.17610118617051,0.9810199295387766,98.10199295387766,0.0654013286359184,58.24552519904909,1.0356331713370952,0.8219124874988835,1.255533190735215,197.51049366525055,-205.68212507923417,0.0,0.0,0.0,0,0.0,2,0.1333333333333333,18.07035357029659,1,1,6.666666666666667,6.666666666666667,5.605665842692058,10.521650314331056,56.36894607543945,3.75792973836263,1748284826.4280264,False,False,False
56,success,23,True,success,0.3014215795984054,50.64569613150212,50.34427455190372,0.9940484265668744,99.40484265668744,0.0432194968072554,78.81036674956657,0.6426273372440645,0.5090686703609556,1.2725562216803563,193.91825269284612,-201.15596345623493,0.0,0.0,0.0,3,0.0380660581054395,7,0.3478260869565217,8.711768014795293,6,6,26.08695652173913,26.08695652173913,5.4178859876549765,10.570526123046877,60.87039256095886,2.6465388069982114,1748284981.8601432,False,False,False
57,success,11,True,success,1.225522868887485,40.08742610094261,38.86190323205512,0.9694287464153586,96.94287464153588,0.0881298860377598,39.96688458669926,1.0030160347870465,0.7893959308592546,1.249698289141543,215.3925288659381,-223.03007669895132,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.678371949629351,10.523557662963867,38.727458238601685,3.520678021691062,1748285026.0730531,False,False,False
58,success,23,True,success,0.7342347417799133,70.8894111729663,70.15517643118639,0.9896425329307867,98.96425329307868,0.043027936214382,78.00160118519818,0.9088199485117556,0.6343799445534825,1.2611515914443543,150.77883348969917,-158.02021200838874,0.0,0.0,0.0,1,0.0128202496462311,11,1.3043478260869563,7.331930715002296,3,3,13.043478260869565,13.043478260869565,5.633893220320992,11.562347412109377,93.0532524585724,4.045793585155321,1748285141.8135028,False,False,False
59,success,18,True,success,1.3105051346999104,66.95570313438223,65.64519799968232,0.9804272814211258,98.04272814211258,0.0544681823011736,64.12780808783795,1.0440977967416385,0.8417375724404417,1.2574655535479125,162.68564638717993,-170.18753479473463,0.0,0.0,0.0,1,0.0155938590420908,0,0.0,inf,0,0,0.0,0.0,5.196081267462836,8.999347686767578,50.29005289077759,2.7938918272654214,1748285221.947494,False,False,False
60,success,16,True,success,1.4890400878228665,57.9615379991213,56.47249791129843,0.9743098589301504,97.43098589301503,0.0608943661831344,58.58592274704103,0.9893424099400864,0.7472697596735026,1.2400610308414473,185.5579639521717,-193.26630524435487,0.0,0.0,0.0,1,0.017068946823928,1,0.0625,8.647552961069644,0,0,0.0,0.0,5.182594060897827,9.096384048461914,33.726438760757446,2.1079024225473404,1748285301.0403094,False,False,False
61,success,18,True,success,1.469972612015028,67.8339606147033,66.36398800268827,0.9783298424757406,97.83298424757406,0.0543516579153189,65.05488869469917,1.0427188790230084,0.7746378165278699,1.1942361876460978,165.6070290054685,-173.21716121588912,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.416936344570583,10.04934310913086,70.19831347465515,3.8999063041475086,1748285376.7189913,False,False,False
62,success,33,True,success,1.315498108359982,81.69445780262146,80.37895969426148,0.9838973396269024,98.38973396269024,0.0298150708977849,113.42904921332278,0.7202251836650858,0.4701272906052944,1.2659526721211152,144.22166759793333,-151.73779031867986,0.0,0.0,0.0,5,0.0440804188581061,12,0.7575757575757576,8.679735689210629,8,8,24.24242424242424,24.24242424242424,5.636410279707476,8.514881134033203,17.245867013931274,0.5226020307251902,1748285579.4331863,False,False,False
63,success,21,True,success,0.992311778184112,67.75658815293522,66.7642763747511,0.9853547558217608,98.53547558217608,0.0469216550391314,74.43683655318414,0.91025614857402,0.6222957024739293,1.243997987561237,156.18519344998455,-163.65106522400626,0.0,0.0,0.0,2,0.0268684174746064,6,0.4761904761904761,15.638361009156588,1,1,4.761904761904762,4.761904761904762,5.472569238571894,8.005857467651367,72.65355181694031,3.459692943663824,1748285692.9002516,False,False,False
